Dates,RF Actual Level (mm),Last 10 Year Average (m bgl),Last Year  (m bgl),Current Level (m bgl)
"18-Apr-2017",1.94,NaN,"-","-"
"19-Apr-2017",1.75,NaN,"-","-"
"20-Apr-2017",1.33,NaN,"-","-"
"21-Apr-2017",6.87,NaN,"-","-"
"22-Apr-2017",0.09,NaN,"-","-"
"23-Apr-2017",0,NaN,"-","-"
"24-Apr-2017",0,NaN,"-","-"
"25-Apr-2017",0,NaN,"-","-"
"26-Apr-2017",2.23,NaN,"-","-"
"27-Apr-2017",0.5,NaN,"-","-"
"28-Apr-2017",5.61,NaN,"-","-"
"29-Apr-2017",0.82,NaN,"-","-"
"30-Apr-2017",15.36,NaN,"-","-"
"01-May-2017",0,NaN,"-","-"
"02-May-2017",6.81,NaN,"-","-"
"03-May-2017",3.83,NaN,"-","-"
"04-May-2017",6.14,NaN,"-","-"
"05-May-2017",0.3,NaN,"-","-"
"06-May-2017",1.33,NaN,"-","-"
"07-May-2017",3.61,NaN,"-","-"
"08-May-2017",13.58,NaN,"-","-"
"09-May-2017",0,NaN,"-","-"
"10-May-2017",2.32,NaN,"-","-"
"11-May-2017",5.44,NaN,"-","-"
"12-May-2017",1.31,NaN,"-","-"
"13-May-2017",3.59,NaN,"-","-"
"14-May-2017",0.83,8.98,8.78376364391536,8.96561152256479
"15-May-2017",7.69,NaN,"-","-"
"16-May-2017",0,NaN,"-","-"
"17-May-2017",0.58,NaN,"-","-"
"18-May-2017",0.11,NaN,"-","-"
"19-May-2017",21.88,NaN,"-","-"
"20-May-2017",0,NaN,"-","-"
"21-May-2017",10.46,NaN,"-","-"
"22-May-2017",1,NaN,"-","-"
"23-May-2017",1.82,NaN,"-","-"
"24-May-2017",13.94,NaN,"-","-"
"25-May-2017",0.28,NaN,"-","-"
"26-May-2017",0,NaN,"-","-"
"27-May-2017",18.29,NaN,"-","-"
"28-May-2017",0.46,NaN,"-","-"
"29-May-2017",3.88,NaN,"-","-"
"30-May-2017",2.26,NaN,"-","-"
"31-May-2017",2.7,NaN,"-","-"
"01-Jun-2017",1.32,NaN,"-","-"
"02-Jun-2017",1.83,NaN,"-","-"
"03-Jun-2017",5.44,NaN,"-","-"
"04-Jun-2017",4.36,NaN,"-","-"
"05-Jun-2017",5.66,NaN,"-","-"
"06-Jun-2017",1.48,NaN,"-","-"
"07-Jun-2017",5.79,NaN,"-","-"
"08-Jun-2017",1.89,NaN,"-","-"
"09-Jun-2017",2.44,NaN,"-","-"
"10-Jun-2017",4.05,NaN,"-","-"
"11-Jun-2017",13.1,NaN,"-","-"
"12-Jun-2017",19.96,NaN,"-","-"
"13-Jun-2017",6.19,NaN,"-","-"
"14-Jun-2017",8.49,NaN,"-","-"
"15-Jun-2017",6.56,NaN,"-","-"
"16-Jun-2017",3.65,NaN,"-","-"
"17-Jun-2017",5.47,NaN,"-","-"
"18-Jun-2017",1.83,NaN,"-","-"
"19-Jun-2017",1.52,NaN,"-","-"
"20-Jun-2017",0.37,NaN,"-","-"
"21-Jun-2017",6.6,NaN,"-","-"
"22-Jun-2017",3.31,NaN,"-","-"
"23-Jun-2017",2.14,NaN,"-","-"
"24-Jun-2017",3.02,NaN,"-","-"
"25-Jun-2017",10.13,NaN,"-","-"
"26-Jun-2017",27.16,NaN,"-","-"
"27-Jun-2017",31.48,NaN,"-","-"
"28-Jun-2017",21.9,NaN,"-","-"
"29-Jun-2017",13.43,NaN,"-","-"
"30-Jun-2017",7.89,NaN,"-","-"
"01-Jul-2017",4.39,NaN,"-","-"
"02-Jul-2017",4.91,NaN,"-","-"
"03-Jul-2017",4.53,NaN,"-","-"
"04-Jul-2017",5.56,NaN,"-","-"
"05-Jul-2017",2.88,NaN,"-","-"
"06-Jul-2017",3.76,NaN,"-","-"
"07-Jul-2017",4.84,NaN,"-","-"
"08-Jul-2017",3.02,NaN,"-","-"
"09-Jul-2017",2.37,NaN,"-","-"
"10-Jul-2017",1.53,NaN,"-","-"
"11-Jul-2017",2.24,NaN,"-","-"
"12-Jul-2017",2.24,NaN,"-","-"
"13-Jul-2017",3.13,NaN,"-","-"
"14-Jul-2017",6.97,NaN,"-","-"
"15-Jul-2017",3.56,NaN,"-","-"
"16-Jul-2017",5.32,NaN,"-","-"
"17-Jul-2017",6.35,NaN,"-","-"
"18-Jul-2017",12.18,NaN,"-","-"
"19-Jul-2017",34.13,NaN,"-","-"
"20-Jul-2017",78.77,NaN,"-","-"
"21-Jul-2017",8.22,NaN,"-","-"
"22-Jul-2017",9.05,NaN,"-","-"
"23-Jul-2017",1.64,NaN,"-","-"
"24-Jul-2017",2.75,NaN,"-","-"
"25-Jul-2017",5.77,NaN,"-","-"
"26-Jul-2017",1.93,NaN,"-","-"
"27-Jul-2017",3.38,NaN,"-","-"
"28-Jul-2017",9.93,NaN,"-","-"
"29-Jul-2017",2.39,NaN,"-","-"
"30-Jul-2017",1.4,NaN,"-","-"
"31-Jul-2017",15.13,NaN,"-","-"
"01-Aug-2017",3.03,NaN,"-","-"
"02-Aug-2017",0.29,NaN,"-","-"
"03-Aug-2017",0.98,NaN,"-","-"
"04-Aug-2017",14.49,NaN,"-","-"
"05-Aug-2017",14.42,NaN,"-","-"
"06-Aug-2017",10.88,NaN,"-","-"
"07-Aug-2017",8.84,NaN,"-","-"
"08-Aug-2017",5.85,NaN,"-","-"
"09-Aug-2017",0.86,NaN,"-","-"
"10-Aug-2017",3.14,NaN,"-","-"
"11-Aug-2017",0,NaN,"-","-"
"12-Aug-2017",15.31,NaN,"-","-"
"13-Aug-2017",0.38,NaN,"-","-"
"14-Aug-2017",0,NaN,"-","-"
"15-Aug-2017",2.02,NaN,"-","-"
"16-Aug-2017",7.55,NaN,"-","-"
"17-Aug-2017",6.75,NaN,"-","-"
"18-Aug-2017",5.1,NaN,"-","-"
"19-Aug-2017",17.06,NaN,"-","-"
"20-Aug-2017",14.31,NaN,"-","-"
"21-Aug-2017",21.06,NaN,"-","-"
"22-Aug-2017",13.2,NaN,"-","-"
"23-Aug-2017",2.65,NaN,"-","-"
"24-Aug-2017",15.62,5.91,6.922534149705083,6.247826921393663
"25-Aug-2017",16.56,NaN,"-","-"
"26-Aug-2017",2.09,NaN,"-","-"
"27-Aug-2017",25.24,NaN,"-","-"
"28-Aug-2017",19.88,NaN,"-","-"
"29-Aug-2017",39.96,NaN,"-","-"
"30-Aug-2017",14.75,NaN,"-","-"
"31-Aug-2017",1.15,NaN,"-","-"
"01-Sep-2017",0.21,NaN,"-","-"
"02-Sep-2017",0.75,NaN,"-","-"
"03-Sep-2017",2.44,NaN,"-","-"
"04-Sep-2017",0.06,NaN,"-","-"
"05-Sep-2017",12.3,NaN,"-","-"
"06-Sep-2017",14.2,NaN,"-","-"
"07-Sep-2017",1.74,NaN,"-","-"
"08-Sep-2017",17.16,NaN,"-","-"
"09-Sep-2017",10.8,NaN,"-","-"
"10-Sep-2017",15.03,NaN,"-","-"
"11-Sep-2017",5.25,NaN,"-","-"
"12-Sep-2017",0.93,NaN,"-","-"
"13-Sep-2017",0.13,NaN,"-","-"
"14-Sep-2017",4.54,NaN,"-","-"
"15-Sep-2017",2.01,NaN,"-","-"
"16-Sep-2017",4.51,NaN,"-","-"
"17-Sep-2017",20.82,NaN,"-","-"
"18-Sep-2017",31.4,NaN,"-","-"
"19-Sep-2017",35.55,NaN,"-","-"
"20-Sep-2017",16.08,NaN,"-","-"
"21-Sep-2017",1.28,NaN,"-","-"
"22-Sep-2017",1.63,NaN,"-","-"
"23-Sep-2017",0.06,NaN,"-","-"
"24-Sep-2017",0.01,NaN,"-","-"
"25-Sep-2017",8.04,NaN,"-","-"
"26-Sep-2017",8.51,NaN,"-","-"
"27-Sep-2017",14.39,NaN,"-","-"
"28-Sep-2017",18.56,NaN,"-","-"
"29-Sep-2017",4,NaN,"-","-"
"30-Sep-2017",0.67,NaN,"-","-"
"01-Oct-2017",1.56,NaN,"-","-"
"02-Oct-2017",15.19,NaN,"-","-"
"03-Oct-2017",0.51,NaN,"-","-"
"04-Oct-2017",1.71,NaN,"-","-"
"05-Oct-2017",1.21,NaN,"-","-"
"06-Oct-2017",6.46,NaN,"-","-"
"07-Oct-2017",18.18,NaN,"-","-"
"08-Oct-2017",0.53,NaN,"-","-"
"09-Oct-2017",0.9,NaN,"-","-"
"10-Oct-2017",0.06,NaN,"-","-"
"11-Oct-2017",6.59,NaN,"-","-"
"12-Oct-2017",0.08,NaN,"-","-"
"13-Oct-2017",9.42,NaN,"-","-"
"14-Oct-2017",3.02,NaN,"-","-"
"15-Oct-2017",6.64,NaN,"-","-"
"16-Oct-2017",0.23,NaN,"-","-"
"17-Oct-2017",0.11,NaN,"-","-"
"18-Oct-2017",0.11,NaN,"-","-"
"19-Oct-2017",1.66,NaN,"-","-"
"20-Oct-2017",0.03,NaN,"-","-"
"21-Oct-2017",0,NaN,"-","-"
"22-Oct-2017",0,NaN,"-","-"
"23-Oct-2017",0,NaN,"-","-"
"24-Oct-2017",0,NaN,"-","-"
"25-Oct-2017",0,NaN,"-","-"
"26-Oct-2017",1.32,NaN,"-","-"
"27-Oct-2017",0.22,NaN,"-","-"
"28-Oct-2017",3.06,NaN,"-","-"
"29-Oct-2017",0,NaN,"-","-"
"30-Oct-2017",0,NaN,"-","-"
"31-Oct-2017",0,NaN,"-","-"
"01-Nov-2017",0,NaN,"-","-"
"02-Nov-2017",0,NaN,"-","-"
"03-Nov-2017",0,NaN,"-","-"
"04-Nov-2017",0,7.11,8.161287186902179,7.209332839863132
"05-Nov-2017",1.74,NaN,"-","-"
"06-Nov-2017",0.27,NaN,"-","-"
"07-Nov-2017",8.95,NaN,"-","-"
"08-Nov-2017",1.16,NaN,"-","-"
"09-Nov-2017",0,NaN,"-","-"
"10-Nov-2017",0,NaN,"-","-"
"11-Nov-2017",0,NaN,"-","-"
"12-Nov-2017",0,NaN,"-","-"
"13-Nov-2017",0,NaN,"-","-"
"14-Nov-2017",0,NaN,"-","-"
"15-Nov-2017",0.29,NaN,"-","-"
"16-Nov-2017",0,NaN,"-","-"
"17-Nov-2017",0,NaN,"-","-"
"18-Nov-2017",0.09,NaN,"-","-"
"19-Nov-2017",0.61,NaN,"-","-"
"20-Nov-2017",0.39,NaN,"-","-"
"21-Nov-2017",0,NaN,"-","-"
"22-Nov-2017",0,NaN,"-","-"
"23-Nov-2017",0.14,NaN,"-","-"
"24-Nov-2017",0,NaN,"-","-"
"25-Nov-2017",0,NaN,"-","-"
"26-Nov-2017",0,NaN,"-","-"
"27-Nov-2017",0,NaN,"-","-"
"28-Nov-2017",0,NaN,"-","-"
"29-Nov-2017",0,NaN,"-","-"
"30-Nov-2017",0,NaN,"-","-"
"01-Dec-2017",0,NaN,"-","-"
"02-Dec-2017",0,NaN,"-","-"
"03-Dec-2017",0,NaN,"-","-"
"04-Dec-2017",0.14,NaN,"-","-"
"05-Dec-2017",0.05,NaN,"-","-"
"06-Dec-2017",0.07,NaN,"-","-"
"07-Dec-2017",0,NaN,"-","-"
"08-Dec-2017",0.2,NaN,"-","-"
"09-Dec-2017",0,NaN,"-","-"
"10-Dec-2017",0,NaN,"-","-"
"11-Dec-2017",0,NaN,"-","-"
"12-Dec-2017",0,NaN,"-","-"
"13-Dec-2017",0.1,NaN,"-","-"
"14-Dec-2017",0.56,NaN,"-","-"
"15-Dec-2017",0,NaN,"-","-"
"16-Dec-2017",0,NaN,"-","-"
"17-Dec-2017",0,NaN,"-","-"
"18-Dec-2017",0,NaN,"-","-"
"19-Dec-2017",0,NaN,"-","-"
"20-Dec-2017",0,NaN,"-","-"
"21-Dec-2017",0,NaN,"-","-"
"22-Dec-2017",0,NaN,"-","-"
"23-Dec-2017",0,NaN,"-","-"
"24-Dec-2017",0,NaN,"-","-"
"25-Dec-2017",0,NaN,"-","-"
"26-Dec-2017",0,NaN,"-","-"
"27-Dec-2017",0,NaN,"-","-"
"28-Dec-2017",0,NaN,"-","-"
"29-Dec-2017",0,NaN,"-","-"
"30-Dec-2017",0,NaN,"-","-"
"31-Dec-2017",0,NaN,"-","-"
"01-Jan-2018",0,NaN,"-","-"
"02-Jan-2018",0,NaN,"-","-"
"03-Jan-2018",0,NaN,"-","-"
"04-Jan-2018",0,8.03,8.189788278203253,8.5220732660561
"05-Jan-2018",0,NaN,"-","-"
"06-Jan-2018",0,NaN,"-","-"
"07-Jan-2018",0,NaN,"-","-"
"08-Jan-2018",0,NaN,"-","-"
"09-Jan-2018",0,NaN,"-","-"
"10-Jan-2018",0,NaN,"-","-"
"11-Jan-2018",0,NaN,"-","-"
"12-Jan-2018",0,NaN,"-","-"
"13-Jan-2018",0,NaN,"-","-"
"14-Jan-2018",0,NaN,"-","-"
"15-Jan-2018",0,NaN,"-","-"
"16-Jan-2018",0,NaN,"-","-"
"17-Jan-2018",0,NaN,"-","-"
"18-Jan-2018",0,NaN,"-","-"
"19-Jan-2018",0,NaN,"-","-"
"20-Jan-2018",0,NaN,"-","-"
"21-Jan-2018",0,NaN,"-","-"
"22-Jan-2018",0,NaN,"-","-"
"23-Jan-2018",0,NaN,"-","-"
"24-Jan-2018",0,NaN,"-","-"
"25-Jan-2018",0,NaN,"-","-"
"26-Jan-2018",0,NaN,"-","-"
"27-Jan-2018",0,NaN,"-","-"
"28-Jan-2018",0,NaN,"-","-"
"29-Jan-2018",0,NaN,"-","-"
"30-Jan-2018",0,NaN,"-","-"
"31-Jan-2018",0,NaN,"-","-"
"01-Feb-2018",0,NaN,"-","-"
"02-Feb-2018",0,NaN,"-","-"
"03-Feb-2018",0,NaN,"-","-"
"04-Feb-2018",0,NaN,"-","-"
"05-Feb-2018",0,NaN,"-","-"
"06-Feb-2018",0,NaN,"-","-"
"07-Feb-2018",0,NaN,"-","-"
"08-Feb-2018",0,NaN,"-","-"
"09-Feb-2018",0,NaN,"-","-"
"10-Feb-2018",2.39,NaN,"-","-"
"11-Feb-2018",3.37,NaN,"-","-"
"12-Feb-2018",0.04,NaN,"-","-"
"13-Feb-2018",0,NaN,"-","-"
"14-Feb-2018",0,NaN,"-","-"
"15-Feb-2018",0,NaN,"-","-"
"16-Feb-2018",0,NaN,"-","-"
"17-Feb-2018",0,NaN,"-","-"
"18-Feb-2018",0,NaN,"-","-"
"19-Feb-2018",0,NaN,"-","-"
"20-Feb-2018",0,NaN,"-","-"
"21-Feb-2018",0,NaN,"-","-"
"22-Feb-2018",0,NaN,"-","-"
"23-Feb-2018",0,NaN,"-","-"
"24-Feb-2018",0,NaN,"-","-"
"25-Feb-2018",0,NaN,"-","-"
"26-Feb-2018",0,NaN,"-","-"
"27-Feb-2018",0,NaN,"-","-"
"28-Feb-2018",0,NaN,"-","-"
"01-Mar-2018",0,NaN,"-","-"
"02-Mar-2018",0,NaN,"-","-"
"03-Mar-2018",0,NaN,"-","-"
"04-Mar-2018",0,NaN,"-","-"
"05-Mar-2018",0,NaN,"-","-"
"06-Mar-2018",0,NaN,"-","-"
"07-Mar-2018",0,NaN,"-","-"
"08-Mar-2018",0,NaN,"-","-"
"09-Mar-2018",0,NaN,"-","-"
"10-Mar-2018",0,NaN,"-","-"
"11-Mar-2018",0,NaN,"-","-"
"12-Mar-2018",0,NaN,"-","-"
"13-Mar-2018",0,NaN,"-","-"
"14-Mar-2018",0.72,NaN,"-","-"
"15-Mar-2018",4.37,NaN,"-","-"
"16-Mar-2018",12.82,NaN,"-","-"
"17-Mar-2018",2.73,NaN,"-","-"
"18-Mar-2018",1.51,NaN,"-","-"
"19-Mar-2018",17.64,NaN,"-","-"
"20-Mar-2018",0.34,NaN,"-","-"
"21-Mar-2018",0,NaN,"-","-"
"22-Mar-2018",0.26,NaN,"-","-"
"23-Mar-2018",0,NaN,"-","-"
"24-Mar-2018",0,NaN,"-","-"
"25-Mar-2018",0,NaN,"-","-"
"26-Mar-2018",0,NaN,"-","-"
"27-Mar-2018",0,NaN,"-","-"
"28-Mar-2018",0,NaN,"-","-"
"29-Mar-2018",0,NaN,"-","-"
"30-Mar-2018",0.16,NaN,"-","-"
"31-Mar-2018",9.65,NaN,"-","-"
"01-Apr-2018",4.81,NaN,"-","-"
"02-Apr-2018",0.99,NaN,"-","-"
"03-Apr-2018",13.49,NaN,"-","-"
"04-Apr-2018",0.13,NaN,"-","-"
"05-Apr-2018",1.31,NaN,"-","-"
"06-Apr-2018",0,NaN,"-","-"
"07-Apr-2018",0.11,NaN,"-","-"
"08-Apr-2018",0.38,NaN,"-","-"
"09-Apr-2018",1.15,NaN,"-","-"
"10-Apr-2018",0,NaN,"-","-"
"11-Apr-2018",1.09,NaN,"-","-"
"12-Apr-2018",4.79,NaN,"-","-"
"13-Apr-2018",10.73,NaN,"-","-"
"14-Apr-2018",0.67,NaN,"-","-"
"15-Apr-2018",1.05,NaN,"-","-"
"16-Apr-2018",13.94,NaN,"-","-"
"17-Apr-2018",4.41,NaN,"-","-"
"18-Apr-2018",0.55,NaN,"-","-"
"19-Apr-2018",0.85,NaN,"-","-"
"20-Apr-2018",4.71,NaN,"-","-"
"21-Apr-2018",0.29,NaN,"-","-"
"22-Apr-2018",6.09,NaN,"-","-"
"23-Apr-2018",7.57,NaN,"-","-"
"24-Apr-2018",2.43,NaN,"-","-"
"25-Apr-2018",4.29,NaN,"-","-"
"26-Apr-2018",2.71,NaN,"-","-"
"27-Apr-2018",3.39,NaN,"-","-"
"28-Apr-2018",0,NaN,"-","-"
"29-Apr-2018",0,NaN,"-","-"
"30-Apr-2018",0.07,NaN,"-","-"
"01-May-2018",2.11,NaN,"-","-"
"02-May-2018",2.81,NaN,"-","-"
"03-May-2018",1.53,NaN,"-","-"
"04-May-2018",17.94,NaN,"-","-"
"05-May-2018",0,NaN,"-","-"
"06-May-2018",0.35,NaN,"-","-"
"07-May-2018",0.9,NaN,"-","-"
"08-May-2018",7.65,NaN,"-","-"
"09-May-2018",21.92,NaN,"-","-"
"10-May-2018",3.94,NaN,"-","-"
"11-May-2018",20.61,NaN,"-","-"
"12-May-2018",11.88,NaN,"-","-"
"13-May-2018",3.58,NaN,"-","-"
"14-May-2018",12.01,NaN,"-","-"
"15-May-2018",7.97,NaN,"-","-"
"16-May-2018",10.06,NaN,"-","-"
"17-May-2018",3.36,NaN,"-","-"
"18-May-2018",0.81,NaN,"-","-"
"19-May-2018",2.88,NaN,"-","-"
"20-May-2018",7.36,NaN,"-","-"
"21-May-2018",2.33,NaN,"-","-"
"22-May-2018",6.95,NaN,"-","-"
"23-May-2018",0,NaN,"-","-"
"24-May-2018",10.12,8.77,0,8.77400907517933
"25-May-2018",13.16,NaN,"-","-"
"26-May-2018",40.58,NaN,"-","-"
"27-May-2018",5.47,NaN,"-","-"
"28-May-2018",19.98,NaN,"-","-"
"29-May-2018",11.48,NaN,"-","-"
"30-May-2018",65.05,NaN,"-","-"
"31-May-2018",2.51,NaN,"-","-"
"01-Jun-2018",1.41,NaN,"-","-"
"02-Jun-2018",4.74,NaN,"-","-"
"03-Jun-2018",4.97,NaN,"-","-"
"04-Jun-2018",6.72,NaN,"-","-"
"05-Jun-2018",12.14,NaN,"-","-"
"06-Jun-2018",5.53,NaN,"-","-"
"07-Jun-2018",3.48,NaN,"-","-"
"08-Jun-2018",47.61,NaN,"-","-"
"09-Jun-2018",29.39,NaN,"-","-"
"10-Jun-2018",49.65,NaN,"-","-"
"11-Jun-2018",22.12,NaN,"-","-"
"12-Jun-2018",19.3,NaN,"-","-"
"13-Jun-2018",46.99,NaN,"-","-"
"14-Jun-2018",44.86,NaN,"-","-"
"15-Jun-2018",6.65,NaN,"-","-"
"16-Jun-2018",12.9,NaN,"-","-"
"17-Jun-2018",3.88,NaN,"-","-"
"18-Jun-2018",17.52,NaN,"-","-"
"19-Jun-2018",7.04,NaN,"-","-"
"20-Jun-2018",17.41,NaN,"-","-"
"21-Jun-2018",12.27,NaN,"-","-"
"22-Jun-2018",7.52,NaN,"-","-"
"23-Jun-2018",2.95,NaN,"-","-"
"24-Jun-2018",3.72,NaN,"-","-"
"25-Jun-2018",4.79,NaN,"-","-"
"26-Jun-2018",3.29,NaN,"-","-"
"27-Jun-2018",23.63,NaN,"-","-"
"28-Jun-2018",2.54,NaN,"-","-"
"29-Jun-2018",10.97,NaN,"-","-"
"30-Jun-2018",2.65,NaN,"-","-"
"01-Jul-2018",5.68,NaN,"-","-"
"02-Jul-2018",0.6,NaN,"-","-"
"03-Jul-2018",7.02,NaN,"-","-"
"04-Jul-2018",1.79,NaN,"-","-"
"05-Jul-2018",3.47,NaN,"-","-"
"06-Jul-2018",3.08,NaN,"-","-"
"07-Jul-2018",65.07,NaN,"-","-"
"08-Jul-2018",52.25,NaN,"-","-"
"09-Jul-2018",92.05,NaN,"-","-"
"10-Jul-2018",33.74,NaN,"-","-"
"11-Jul-2018",61.35,NaN,"-","-"
"12-Jul-2018",42.83,NaN,"-","-"
"13-Jul-2018",40.63,NaN,"-","-"
"14-Jul-2018",33.26,NaN,"-","-"
"15-Jul-2018",20.41,NaN,"-","-"
"16-Jul-2018",23.73,NaN,"-","-"
"17-Jul-2018",36.78,NaN,"-","-"
"18-Jul-2018",17.89,NaN,"-","-"
"19-Jul-2018",17.23,NaN,"-","-"
"20-Jul-2018",20.55,NaN,"-","-"
"21-Jul-2018",17.77,NaN,"-","-"
"22-Jul-2018",19.92,NaN,"-","-"
"23-Jul-2018",15.56,NaN,"-","-"
"24-Jul-2018",22.01,NaN,"-","-"
"25-Jul-2018",23.74,NaN,"-","-"
"26-Jul-2018",12.33,NaN,"-","-"
"27-Jul-2018",3.33,NaN,"-","-"
"28-Jul-2018",3,NaN,"-","-"
"29-Jul-2018",6.64,NaN,"-","-"
"30-Jul-2018",5.02,NaN,"-","-"
"31-Jul-2018",6.1,NaN,"-","-"
"01-Aug-2018",5.51,NaN,"-","-"
"02-Aug-2018",1.94,NaN,"-","-"
"03-Aug-2018",8.19,NaN,"-","-"
"04-Aug-2018",5.79,NaN,"-","-"
"05-Aug-2018",5.44,NaN,"-","-"
"06-Aug-2018",1.7,NaN,"-","-"
"07-Aug-2018",11.25,NaN,"-","-"
"08-Aug-2018",41.24,NaN,"-","-"
"09-Aug-2018",51.3,NaN,"-","-"
"10-Aug-2018",12.86,NaN,"-","-"
"11-Aug-2018",13.7,NaN,"-","-"
"12-Aug-2018",15.9,NaN,"-","-"
"13-Aug-2018",51.52,NaN,"-","-"
"14-Aug-2018",61,NaN,"-","-"
"15-Aug-2018",77.27,NaN,"-","-"
"16-Aug-2018",167.47,NaN,"-","-"
"17-Aug-2018",19.94,NaN,"-","-"
"18-Aug-2018",13.72,NaN,"-","-"
"19-Aug-2018",25.73,5.67,0,5.672927712713328
"20-Aug-2018",18.97,NaN,"-","-"
"21-Aug-2018",8.62,NaN,"-","-"
"22-Aug-2018",8.23,NaN,"-","-"
"23-Aug-2018",6.64,NaN,"-","-"
"24-Aug-2018",4,5.65,6.247826921393663,3.3310828931451746
"25-Aug-2018",1.83,NaN,"-","-"
"26-Aug-2018",1.39,NaN,"-","-"
"27-Aug-2018",6.88,NaN,"-","-"
"28-Aug-2018",14.64,NaN,"-","-"
"29-Aug-2018",16.5,NaN,"-","-"
"30-Aug-2018",8.04,NaN,"-","-"
"31-Aug-2018",12.56,NaN,"-","-"
"01-Sep-2018",3.06,NaN,"-","-"
"02-Sep-2018",0.17,NaN,"-","-"
"03-Sep-2018",3.53,NaN,"-","-"
"04-Sep-2018",0.07,NaN,"-","-"
"05-Sep-2018",0,NaN,"-","-"
"06-Sep-2018",0.14,NaN,"-","-"
"07-Sep-2018",2.19,NaN,"-","-"
"08-Sep-2018",1.45,NaN,"-","-"
"09-Sep-2018",0.52,NaN,"-","-"
"10-Sep-2018",0,NaN,"-","-"
"11-Sep-2018",6.01,NaN,"-","-"
"12-Sep-2018",2.67,NaN,"-","-"
"13-Sep-2018",0.23,NaN,"-","-"
"14-Sep-2018",0,NaN,"-","-"
"15-Sep-2018",0.32,NaN,"-","-"
"16-Sep-2018",3.81,NaN,"-","-"
"17-Sep-2018",1.35,NaN,"-","-"
"18-Sep-2018",3.11,NaN,"-","-"
"19-Sep-2018",0,NaN,"-","-"
"20-Sep-2018",0,NaN,"-","-"
"21-Sep-2018",9.04,NaN,"-","-"
"22-Sep-2018",0,NaN,"-","-"
"23-Sep-2018",0.26,NaN,"-","-"
"24-Sep-2018",11.18,NaN,"-","-"
"25-Sep-2018",3.93,NaN,"-","-"
"26-Sep-2018",34.24,NaN,"-","-"
"27-Sep-2018",6.82,NaN,"-","-"
"28-Sep-2018",6.54,NaN,"-","-"
"29-Sep-2018",14.19,NaN,"-","-"
"30-Sep-2018",7.34,NaN,"-","-"
"01-Oct-2018",1.8,NaN,"-","-"
"02-Oct-2018",7.55,NaN,"-","-"
"03-Oct-2018",0.11,NaN,"-","-"
"04-Oct-2018",7.71,NaN,"-","-"
"05-Oct-2018",8.23,NaN,"-","-"
"06-Oct-2018",13.07,NaN,"-","-"
"07-Oct-2018",5.92,NaN,"-","-"
"08-Oct-2018",1.55,NaN,"-","-"
"09-Oct-2018",25.18,NaN,"-","-"
"10-Oct-2018",19.64,NaN,"-","-"
"11-Oct-2018",0.37,NaN,"-","-"
"12-Oct-2018",0.18,NaN,"-","-"
"13-Oct-2018",0,NaN,"-","-"
"14-Oct-2018",0.21,NaN,"-","-"
"15-Oct-2018",14.23,NaN,"-","-"
"16-Oct-2018",6.37,NaN,"-","-"
"17-Oct-2018",18.01,NaN,"-","-"
"18-Oct-2018",7.88,NaN,"-","-"
"19-Oct-2018",2.55,NaN,"-","-"
"20-Oct-2018",12.19,NaN,"-","-"
"21-Oct-2018",4.52,NaN,"-","-"
"22-Oct-2018",0,NaN,"-","-"
"23-Oct-2018",0,NaN,"-","-"
"24-Oct-2018",0,NaN,"-","-"
"25-Oct-2018",0,NaN,"-","-"
"26-Oct-2018",0,NaN,"-","-"
"27-Oct-2018",0,NaN,"-","-"
"28-Oct-2018",0,NaN,"-","-"
"29-Oct-2018",0,NaN,"-","-"
"30-Oct-2018",0,NaN,"-","-"
"31-Oct-2018",0,NaN,"-","-"
"01-Nov-2018",0,NaN,"-","-"
"02-Nov-2018",0,NaN,"-","-"
"03-Nov-2018",3.47,NaN,"-","-"
"04-Nov-2018",0.9,7.03,7.209332839863132,6.499208461413782
"05-Nov-2018",0.02,NaN,"-","-"
"06-Nov-2018",0,NaN,"-","-"
"07-Nov-2018",0,NaN,"-","-"
"08-Nov-2018",0,NaN,"-","-"
"09-Nov-2018",0,NaN,"-","-"
"10-Nov-2018",0,NaN,"-","-"
"11-Nov-2018",0,NaN,"-","-"
"12-Nov-2018",0,NaN,"-","-"
"13-Nov-2018",0,NaN,"-","-"
"14-Nov-2018",0,NaN,"-","-"
"15-Nov-2018",0,NaN,"-","-"
"16-Nov-2018",0,NaN,"-","-"
"17-Nov-2018",0.12,NaN,"-","-"
"18-Nov-2018",0,NaN,"-","-"
"19-Nov-2018",1.07,NaN,"-","-"
"20-Nov-2018",0.37,NaN,"-","-"
"21-Nov-2018",0,NaN,"-","-"
"22-Nov-2018",0.32,NaN,"-","-"
"23-Nov-2018",0.63,NaN,"-","-"
"24-Nov-2018",5.44,NaN,"-","-"
"25-Nov-2018",2.04,NaN,"-","-"
"26-Nov-2018",0,NaN,"-","-"
"27-Nov-2018",0,NaN,"-","-"
"28-Nov-2018",0,NaN,"-","-"
"29-Nov-2018",0,NaN,"-","-"
"30-Nov-2018",0,NaN,"-","-"
"01-Dec-2018",0.24,NaN,"-","-"
"02-Dec-2018",0,NaN,"-","-"
"03-Dec-2018",0,NaN,"-","-"
"04-Dec-2018",0,NaN,"-","-"
"05-Dec-2018",1,NaN,"-","-"
"06-Dec-2018",0.03,NaN,"-","-"
"07-Dec-2018",2.69,NaN,"-","-"
