Dates,RF Actual Level (mm),Last 10 Year Average (m bgl),Last Year  (m bgl),Current Level (m bgl)
"08-May-2017",4.39,NaN,"-","-"
"09-May-2017",0,NaN,"-","-"
"10-May-2017",1.31,NaN,"-","-"
"11-May-2017",5.81,NaN,"-","-"
"12-May-2017",0.65,NaN,"-","-"
"13-May-2017",0,NaN,"-","-"
"14-May-2017",0,14.55,9.140507864622265,9.849040344858844
"15-May-2017",7.52,NaN,"-","-"
"16-May-2017",0.63,NaN,"-","-"
"17-May-2017",2.23,NaN,"-","-"
"18-May-2017",7.43,NaN,"-","-"
"19-May-2017",8.28,NaN,"-","-"
"20-May-2017",2.1,NaN,"-","-"
"21-May-2017",9.34,NaN,"-","-"
"22-May-2017",0.49,NaN,"-","-"
"23-May-2017",8.29,NaN,"-","-"
"24-May-2017",0.81,NaN,"-","-"
"25-May-2017",3.03,NaN,"-","-"
"26-May-2017",0,NaN,"-","-"
"27-May-2017",29.6,NaN,"-","-"
"28-May-2017",15.73,NaN,"-","-"
"29-May-2017",0,NaN,"-","-"
"30-May-2017",0,NaN,"-","-"
"31-May-2017",0.26,NaN,"-","-"
"01-Jun-2017",0,NaN,"-","-"
"02-Jun-2017",0,NaN,"-","-"
"03-Jun-2017",0.26,NaN,"-","-"
"04-Jun-2017",0,NaN,"-","-"
"05-Jun-2017",0,NaN,"-","-"
"06-Jun-2017",0.01,NaN,"-","-"
"07-Jun-2017",1.81,NaN,"-","-"
"08-Jun-2017",0.41,NaN,"-","-"
"09-Jun-2017",0,NaN,"-","-"
"10-Jun-2017",4.95,NaN,"-","-"
"11-Jun-2017",0,NaN,"-","-"
"12-Jun-2017",0.41,NaN,"-","-"
"13-Jun-2017",0.3,NaN,"-","-"
"14-Jun-2017",0.72,NaN,"-","-"
"15-Jun-2017",0.04,NaN,"-","-"
"16-Jun-2017",0.01,NaN,"-","-"
"17-Jun-2017",2.61,NaN,"-","-"
"18-Jun-2017",0,NaN,"-","-"
"19-Jun-2017",1,NaN,"-","-"
"20-Jun-2017",0.19,NaN,"-","-"
"21-Jun-2017",0.3,NaN,"-","-"
"22-Jun-2017",0,NaN,"-","-"
"23-Jun-2017",0.2,NaN,"-","-"
"24-Jun-2017",0,NaN,"-","-"
"25-Jun-2017",0,NaN,"-","-"
"26-Jun-2017",0.1,NaN,"-","-"
"27-Jun-2017",0,NaN,"-","-"
"28-Jun-2017",2.02,NaN,"-","-"
"29-Jun-2017",0.12,NaN,"-","-"
"30-Jun-2017",0,NaN,"-","-"
"01-Jul-2017",0,NaN,"-","-"
"02-Jul-2017",0,NaN,"-","-"
"03-Jul-2017",0,NaN,"-","-"
"04-Jul-2017",2.72,NaN,"-","-"
"05-Jul-2017",0.91,NaN,"-","-"
"06-Jul-2017",3.82,NaN,"-","-"
"07-Jul-2017",4.39,NaN,"-","-"
"08-Jul-2017",0.7,NaN,"-","-"
"09-Jul-2017",0,NaN,"-","-"
"10-Jul-2017",0,NaN,"-","-"
"11-Jul-2017",0.32,NaN,"-","-"
"12-Jul-2017",0.32,NaN,"-","-"
"13-Jul-2017",0.28,NaN,"-","-"
"14-Jul-2017",0,NaN,"-","-"
"15-Jul-2017",0,NaN,"-","-"
"16-Jul-2017",0.07,NaN,"-","-"
"17-Jul-2017",0,NaN,"-","-"
"18-Jul-2017",0.64,NaN,"-","-"
"19-Jul-2017",0.36,NaN,"-","-"
"20-Jul-2017",2.76,NaN,"-","-"
"21-Jul-2017",0.21,NaN,"-","-"
"22-Jul-2017",0.75,NaN,"-","-"
"23-Jul-2017",0,NaN,"-","-"
"24-Jul-2017",0,NaN,"-","-"
"25-Jul-2017",0,NaN,"-","-"
"26-Jul-2017",0,NaN,"-","-"
"27-Jul-2017",0.54,NaN,"-","-"
"28-Jul-2017",1.8,NaN,"-","-"
"29-Jul-2017",2.27,NaN,"-","-"
"30-Jul-2017",0,NaN,"-","-"
"31-Jul-2017",0.57,NaN,"-","-"
"01-Aug-2017",3.82,NaN,"-","-"
"02-Aug-2017",0.56,NaN,"-","-"
"03-Aug-2017",0,NaN,"-","-"
"04-Aug-2017",0.07,NaN,"-","-"
"05-Aug-2017",0.16,NaN,"-","-"
"06-Aug-2017",0.51,NaN,"-","-"
"07-Aug-2017",0,NaN,"-","-"
"08-Aug-2017",0.21,NaN,"-","-"
"09-Aug-2017",0.16,NaN,"-","-"
"10-Aug-2017",3.33,NaN,"-","-"
"11-Aug-2017",3.44,NaN,"-","-"
"12-Aug-2017",12.99,NaN,"-","-"
"13-Aug-2017",0,NaN,"-","-"
"14-Aug-2017",0,NaN,"-","-"
"15-Aug-2017",80.71,NaN,"-","-"
"16-Aug-2017",11.99,NaN,"-","-"
"17-Aug-2017",5.13,NaN,"-","-"
"18-Aug-2017",12.47,NaN,"-","-"
"19-Aug-2017",3.38,NaN,"-","-"
"20-Aug-2017",8.68,NaN,"-","-"
"21-Aug-2017",3.06,NaN,"-","-"
"22-Aug-2017",0.55,NaN,"-","-"
"23-Aug-2017",3.62,NaN,"-","-"
"24-Aug-2017",11.96,14.75,13.946153120065103,13.646160624133948
"25-Aug-2017",11.86,NaN,"-","-"
"26-Aug-2017",0.19,NaN,"-","-"
"27-Aug-2017",0.3,NaN,"-","-"
"28-Aug-2017",2.46,NaN,"-","-"
"29-Aug-2017",0.05,NaN,"-","-"
"30-Aug-2017",0,NaN,"-","-"
"31-Aug-2017",0.17,NaN,"-","-"
"01-Sep-2017",7.7,NaN,"-","-"
"02-Sep-2017",12.83,NaN,"-","-"
"03-Sep-2017",16.53,NaN,"-","-"
"04-Sep-2017",28.77,NaN,"-","-"
"05-Sep-2017",3.81,NaN,"-","-"
"06-Sep-2017",24.35,NaN,"-","-"
"07-Sep-2017",5.45,NaN,"-","-"
"08-Sep-2017",2.72,NaN,"-","-"
"09-Sep-2017",25.28,NaN,"-","-"
"10-Sep-2017",21.59,NaN,"-","-"
"11-Sep-2017",0.54,NaN,"-","-"
"12-Sep-2017",0,NaN,"-","-"
"13-Sep-2017",0,NaN,"-","-"
"14-Sep-2017",0.12,NaN,"-","-"
"15-Sep-2017",3.79,NaN,"-","-"
"16-Sep-2017",0,NaN,"-","-"
"17-Sep-2017",4.4,NaN,"-","-"
"18-Sep-2017",10.47,NaN,"-","-"
"19-Sep-2017",1.06,NaN,"-","-"
"20-Sep-2017",0,NaN,"-","-"
"21-Sep-2017",0,NaN,"-","-"
"22-Sep-2017",0.05,NaN,"-","-"
"23-Sep-2017",0,NaN,"-","-"
"24-Sep-2017",0.23,NaN,"-","-"
"25-Sep-2017",28.58,NaN,"-","-"
"26-Sep-2017",5.07,NaN,"-","-"
"27-Sep-2017",23.12,NaN,"-","-"
"28-Sep-2017",13.15,NaN,"-","-"
"29-Sep-2017",0.94,NaN,"-","-"
"30-Sep-2017",13.29,NaN,"-","-"
"01-Oct-2017",0.97,NaN,"-","-"
"02-Oct-2017",11.11,NaN,"-","-"
"03-Oct-2017",0.05,NaN,"-","-"
"04-Oct-2017",4.81,NaN,"-","-"
"05-Oct-2017",13.71,NaN,"-","-"
"06-Oct-2017",17.48,NaN,"-","-"
"07-Oct-2017",4.57,NaN,"-","-"
"08-Oct-2017",10.55,NaN,"-","-"
"09-Oct-2017",2.54,NaN,"-","-"
"10-Oct-2017",3.19,NaN,"-","-"
"11-Oct-2017",11.9,NaN,"-","-"
"12-Oct-2017",7.58,NaN,"-","-"
"13-Oct-2017",6.2,NaN,"-","-"
"14-Oct-2017",3.31,NaN,"-","-"
"15-Oct-2017",22.52,NaN,"-","-"
"16-Oct-2017",0.04,NaN,"-","-"
"17-Oct-2017",0.01,NaN,"-","-"
"18-Oct-2017",0,NaN,"-","-"
"19-Oct-2017",0,NaN,"-","-"
"20-Oct-2017",0,NaN,"-","-"
"21-Oct-2017",0,NaN,"-","-"
"22-Oct-2017",0,NaN,"-","-"
"23-Oct-2017",0,NaN,"-","-"
"24-Oct-2017",0,NaN,"-","-"
"25-Oct-2017",0,NaN,"-","-"
"26-Oct-2017",0.98,NaN,"-","-"
"27-Oct-2017",0.25,NaN,"-","-"
"28-Oct-2017",0.01,NaN,"-","-"
"29-Oct-2017",0,NaN,"-","-"
"30-Oct-2017",0,NaN,"-","-"
"31-Oct-2017",0,NaN,"-","-"
"01-Nov-2017",0,NaN,"-","-"
"02-Nov-2017",0,NaN,"-","-"
"03-Nov-2017",0,NaN,"-","-"
"04-Nov-2017",0,13.45,13.119971545686951,9.87037080786656
"05-Nov-2017",0.87,NaN,"-","-"
"06-Nov-2017",3.61,NaN,"-","-"
"07-Nov-2017",0.84,NaN,"-","-"
"08-Nov-2017",4.04,NaN,"-","-"
"09-Nov-2017",0.17,NaN,"-","-"
"10-Nov-2017",0,NaN,"-","-"
"11-Nov-2017",0,NaN,"-","-"
"12-Nov-2017",0,NaN,"-","-"
"13-Nov-2017",0,NaN,"-","-"
"14-Nov-2017",0,NaN,"-","-"
"15-Nov-2017",0,NaN,"-","-"
"16-Nov-2017",0.02,NaN,"-","-"
"17-Nov-2017",0.49,NaN,"-","-"
"18-Nov-2017",0.23,NaN,"-","-"
"19-Nov-2017",0,NaN,"-","-"
"20-Nov-2017",0,NaN,"-","-"
"21-Nov-2017",0,NaN,"-","-"
"22-Nov-2017",0,NaN,"-","-"
"23-Nov-2017",0,NaN,"-","-"
"24-Nov-2017",0,NaN,"-","-"
"25-Nov-2017",0,NaN,"-","-"
"26-Nov-2017",0,NaN,"-","-"
"27-Nov-2017",0,NaN,"-","-"
"28-Nov-2017",0,NaN,"-","-"
"29-Nov-2017",0,NaN,"-","-"
"30-Nov-2017",0,NaN,"-","-"
"01-Dec-2017",0,NaN,"-","-"
"02-Dec-2017",0,NaN,"-","-"
"03-Dec-2017",0,NaN,"-","-"
"04-Dec-2017",0,NaN,"-","-"
"05-Dec-2017",0,NaN,"-","-"
"06-Dec-2017",0,NaN,"-","-"
"07-Dec-2017",0,NaN,"-","-"
"08-Dec-2017",0,NaN,"-","-"
"09-Dec-2017",0,NaN,"-","-"
"10-Dec-2017",0,NaN,"-","-"
"11-Dec-2017",0,NaN,"-","-"
"12-Dec-2017",0,NaN,"-","-"
"13-Dec-2017",0,NaN,"-","-"
"14-Dec-2017",0,NaN,"-","-"
"15-Dec-2017",0,NaN,"-","-"
"16-Dec-2017",0,NaN,"-","-"
"17-Dec-2017",0,NaN,"-","-"
"18-Dec-2017",0,NaN,"-","-"
"19-Dec-2017",0,NaN,"-","-"
"20-Dec-2017",0,NaN,"-","-"
"21-Dec-2017",0,NaN,"-","-"
"22-Dec-2017",0,NaN,"-","-"
"23-Dec-2017",0,NaN,"-","-"
"24-Dec-2017",0,NaN,"-","-"
"25-Dec-2017",0,NaN,"-","-"
"26-Dec-2017",0,NaN,"-","-"
"27-Dec-2017",0,NaN,"-","-"
"28-Dec-2017",0,NaN,"-","-"
"29-Dec-2017",0,NaN,"-","-"
"30-Dec-2017",0,NaN,"-","-"
"31-Dec-2017",0,NaN,"-","-"
"01-Jan-2018",0,NaN,"-","-"
"02-Jan-2018",0,NaN,"-","-"
"03-Jan-2018",0,NaN,"-","-"
"04-Jan-2018",0,13.65,14.685217225616785,13.1313010932194
"05-Jan-2018",0,NaN,"-","-"
"06-Jan-2018",0,NaN,"-","-"
"07-Jan-2018",0,NaN,"-","-"
"08-Jan-2018",0,NaN,"-","-"
"09-Jan-2018",0,NaN,"-","-"
"10-Jan-2018",0,NaN,"-","-"
"11-Jan-2018",0,NaN,"-","-"
"12-Jan-2018",0,NaN,"-","-"
"13-Jan-2018",0,NaN,"-","-"
"14-Jan-2018",0,NaN,"-","-"
"15-Jan-2018",0,NaN,"-","-"
"16-Jan-2018",0,NaN,"-","-"
"17-Jan-2018",0,NaN,"-","-"
"18-Jan-2018",0,NaN,"-","-"
"19-Jan-2018",0,NaN,"-","-"
"20-Jan-2018",0,NaN,"-","-"
"21-Jan-2018",0,NaN,"-","-"
"22-Jan-2018",0,NaN,"-","-"
"23-Jan-2018",0,NaN,"-","-"
"24-Jan-2018",0,NaN,"-","-"
"25-Jan-2018",0,NaN,"-","-"
"26-Jan-2018",0,NaN,"-","-"
"27-Jan-2018",0,NaN,"-","-"
"28-Jan-2018",0,NaN,"-","-"
"29-Jan-2018",0,NaN,"-","-"
"30-Jan-2018",0,NaN,"-","-"
"31-Jan-2018",0,NaN,"-","-"
"01-Feb-2018",0,NaN,"-","-"
"02-Feb-2018",0,NaN,"-","-"
"03-Feb-2018",0,NaN,"-","-"
"04-Feb-2018",0,NaN,"-","-"
"05-Feb-2018",0,NaN,"-","-"
"06-Feb-2018",0,NaN,"-","-"
"07-Feb-2018",0,NaN,"-","-"
"08-Feb-2018",0.88,NaN,"-","-"
"09-Feb-2018",0,NaN,"-","-"
"10-Feb-2018",1.42,NaN,"-","-"
"11-Feb-2018",0,NaN,"-","-"
"12-Feb-2018",0,NaN,"-","-"
"13-Feb-2018",0,NaN,"-","-"
"14-Feb-2018",0,NaN,"-","-"
"15-Feb-2018",0,NaN,"-","-"
"16-Feb-2018",0,NaN,"-","-"
"17-Feb-2018",0,NaN,"-","-"
"18-Feb-2018",0,NaN,"-","-"
"19-Feb-2018",0,NaN,"-","-"
"20-Feb-2018",0,NaN,"-","-"
"21-Feb-2018",0,NaN,"-","-"
"22-Feb-2018",0,NaN,"-","-"
"23-Feb-2018",0,NaN,"-","-"
"24-Feb-2018",0,NaN,"-","-"
"25-Feb-2018",0,NaN,"-","-"
"26-Feb-2018",0,NaN,"-","-"
"27-Feb-2018",0,NaN,"-","-"
"28-Feb-2018",0,NaN,"-","-"
"01-Mar-2018",0,NaN,"-","-"
"02-Mar-2018",0,NaN,"-","-"
"03-Mar-2018",0,NaN,"-","-"
"04-Mar-2018",0,NaN,"-","-"
"05-Mar-2018",0,NaN,"-","-"
"06-Mar-2018",0,NaN,"-","-"
"07-Mar-2018",0,NaN,"-","-"
"08-Mar-2018",0,NaN,"-","-"
"09-Mar-2018",0,NaN,"-","-"
"10-Mar-2018",0,NaN,"-","-"
"11-Mar-2018",0,NaN,"-","-"
"12-Mar-2018",0,NaN,"-","-"
"13-Mar-2018",0,NaN,"-","-"
"14-Mar-2018",0,NaN,"-","-"
"15-Mar-2018",0,NaN,"-","-"
"16-Mar-2018",1.07,NaN,"-","-"
"17-Mar-2018",17.77,NaN,"-","-"
"18-Mar-2018",0.18,NaN,"-","-"
"19-Mar-2018",0,NaN,"-","-"
"20-Mar-2018",0,NaN,"-","-"
"21-Mar-2018",0,NaN,"-","-"
"22-Mar-2018",0,NaN,"-","-"
"23-Mar-2018",0,NaN,"-","-"
"24-Mar-2018",0,NaN,"-","-"
"25-Mar-2018",0,NaN,"-","-"
"26-Mar-2018",0,NaN,"-","-"
"27-Mar-2018",0,NaN,"-","-"
"28-Mar-2018",0,NaN,"-","-"
"29-Mar-2018",0,NaN,"-","-"
"30-Mar-2018",0.44,NaN,"-","-"
"31-Mar-2018",10.43,NaN,"-","-"
"01-Apr-2018",0.17,NaN,"-","-"
"02-Apr-2018",0,NaN,"-","-"
"03-Apr-2018",4.45,NaN,"-","-"
"04-Apr-2018",0,NaN,"-","-"
"05-Apr-2018",0,NaN,"-","-"
"06-Apr-2018",0,NaN,"-","-"
"07-Apr-2018",0,NaN,"-","-"
"08-Apr-2018",0,NaN,"-","-"
"09-Apr-2018",0,NaN,"-","-"
"10-Apr-2018",0,NaN,"-","-"
"11-Apr-2018",0,NaN,"-","-"
"12-Apr-2018",0,NaN,"-","-"
"13-Apr-2018",0,NaN,"-","-"
"14-Apr-2018",0,NaN,"-","-"
"15-Apr-2018",0,NaN,"-","-"
"16-Apr-2018",0,NaN,"-","-"
"17-Apr-2018",2.01,NaN,"-","-"
"18-Apr-2018",0,NaN,"-","-"
"19-Apr-2018",0,NaN,"-","-"
"20-Apr-2018",0.14,NaN,"-","-"
"21-Apr-2018",5.88,NaN,"-","-"
"22-Apr-2018",0,NaN,"-","-"
"23-Apr-2018",0.96,NaN,"-","-"
"24-Apr-2018",0.32,NaN,"-","-"
"25-Apr-2018",5.4,NaN,"-","-"
"26-Apr-2018",0.09,NaN,"-","-"
"27-Apr-2018",4.53,NaN,"-","-"
"28-Apr-2018",0,NaN,"-","-"
"29-Apr-2018",0,NaN,"-","-"
"30-Apr-2018",0.02,NaN,"-","-"
"01-May-2018",14.71,NaN,"-","-"
"02-May-2018",1.69,NaN,"-","-"
"03-May-2018",2.23,NaN,"-","-"
"04-May-2018",28.25,NaN,"-","-"
"05-May-2018",0,NaN,"-","-"
"06-May-2018",0,NaN,"-","-"
"07-May-2018",0,NaN,"-","-"
"08-May-2018",0,NaN,"-","-"
"09-May-2018",2.1,NaN,"-","-"
"10-May-2018",0,NaN,"-","-"
"11-May-2018",13.79,NaN,"-","-"
"12-May-2018",14.97,NaN,"-","-"
"13-May-2018",0.05,NaN,"-","-"
"14-May-2018",5.28,NaN,"-","-"
"15-May-2018",2.86,NaN,"-","-"
"16-May-2018",1.27,NaN,"-","-"
"17-May-2018",0,NaN,"-","-"
"18-May-2018",0,NaN,"-","-"
"19-May-2018",1.71,NaN,"-","-"
"20-May-2018",7.64,NaN,"-","-"
"21-May-2018",0.71,NaN,"-","-"
"22-May-2018",5.81,NaN,"-","-"
"23-May-2018",0.03,NaN,"-","-"
"24-May-2018",7.29,11.78,0,11.776502331369613
"25-May-2018",0.97,NaN,"-","-"
"26-May-2018",27.52,NaN,"-","-"
"27-May-2018",6.79,NaN,"-","-"
"28-May-2018",0.92,NaN,"-","-"
"29-May-2018",0,NaN,"-","-"
"30-May-2018",0,NaN,"-","-"
"31-May-2018",21.27,NaN,"-","-"
"01-Jun-2018",2.39,NaN,"-","-"
"02-Jun-2018",15.63,NaN,"-","-"
"03-Jun-2018",9.86,NaN,"-","-"
"04-Jun-2018",4.71,NaN,"-","-"
"05-Jun-2018",0.97,NaN,"-","-"
"06-Jun-2018",1.91,NaN,"-","-"
"07-Jun-2018",0.08,NaN,"-","-"
"08-Jun-2018",6.25,NaN,"-","-"
"09-Jun-2018",0.92,NaN,"-","-"
"10-Jun-2018",0.38,NaN,"-","-"
"11-Jun-2018",2.77,NaN,"-","-"
"12-Jun-2018",0,NaN,"-","-"
"13-Jun-2018",0,NaN,"-","-"
"14-Jun-2018",0.54,NaN,"-","-"
"15-Jun-2018",1.21,NaN,"-","-"
"16-Jun-2018",5.52,NaN,"-","-"
"17-Jun-2018",1.65,NaN,"-","-"
"18-Jun-2018",1.74,NaN,"-","-"
"19-Jun-2018",1.55,NaN,"-","-"
"20-Jun-2018",0,NaN,"-","-"
"21-Jun-2018",0,NaN,"-","-"
"22-Jun-2018",0,NaN,"-","-"
"23-Jun-2018",0.22,NaN,"-","-"
"24-Jun-2018",7.94,NaN,"-","-"
"25-Jun-2018",0.03,NaN,"-","-"
"26-Jun-2018",0.01,NaN,"-","-"
"27-Jun-2018",0.2,NaN,"-","-"
"28-Jun-2018",0.14,NaN,"-","-"
"29-Jun-2018",0,NaN,"-","-"
"30-Jun-2018",0.09,NaN,"-","-"
"01-Jul-2018",0.13,NaN,"-","-"
"02-Jul-2018",0,NaN,"-","-"
"03-Jul-2018",0.54,NaN,"-","-"
"04-Jul-2018",0,NaN,"-","-"
"05-Jul-2018",0,NaN,"-","-"
"06-Jul-2018",0,NaN,"-","-"
"07-Jul-2018",0.1,NaN,"-","-"
"08-Jul-2018",0.01,NaN,"-","-"
"09-Jul-2018",0.43,NaN,"-","-"
"10-Jul-2018",1.13,NaN,"-","-"
"11-Jul-2018",9.22,NaN,"-","-"
"12-Jul-2018",7.88,NaN,"-","-"
"13-Jul-2018",0.05,NaN,"-","-"
"14-Jul-2018",1.04,NaN,"-","-"
"15-Jul-2018",0.43,NaN,"-","-"
"16-Jul-2018",0,NaN,"-","-"
"17-Jul-2018",0.07,NaN,"-","-"
"18-Jul-2018",0,NaN,"-","-"
"19-Jul-2018",0,NaN,"-","-"
"20-Jul-2018",0,NaN,"-","-"
"21-Jul-2018",0,NaN,"-","-"
"22-Jul-2018",0.01,NaN,"-","-"
"23-Jul-2018",0,NaN,"-","-"
"24-Jul-2018",4.58,NaN,"-","-"
"25-Jul-2018",4.35,NaN,"-","-"
"26-Jul-2018",2.2,NaN,"-","-"
"27-Jul-2018",0.12,NaN,"-","-"
"28-Jul-2018",0.04,NaN,"-","-"
"29-Jul-2018",3.52,NaN,"-","-"
"30-Jul-2018",0.92,NaN,"-","-"
"31-Jul-2018",2,NaN,"-","-"
"01-Aug-2018",4.7,NaN,"-","-"
"02-Aug-2018",1.6,NaN,"-","-"
"03-Aug-2018",0.97,NaN,"-","-"
"04-Aug-2018",0.65,NaN,"-","-"
"05-Aug-2018",0.12,NaN,"-","-"
"06-Aug-2018",0.07,NaN,"-","-"
"07-Aug-2018",4.72,NaN,"-","-"
"08-Aug-2018",1.24,NaN,"-","-"
"09-Aug-2018",4.43,NaN,"-","-"
"10-Aug-2018",0.31,NaN,"-","-"
"11-Aug-2018",1.63,NaN,"-","-"
"12-Aug-2018",0.93,NaN,"-","-"
"13-Aug-2018",1.39,NaN,"-","-"
"14-Aug-2018",0.84,NaN,"-","-"
"15-Aug-2018",6.59,NaN,"-","-"
"16-Aug-2018",2.88,NaN,"-","-"
"17-Aug-2018",0.15,NaN,"-","-"
"18-Aug-2018",0,NaN,"-","-"
"19-Aug-2018",0.19,11.99,0,11.985504744721771
"20-Aug-2018",0,NaN,"-","-"
"21-Aug-2018",0.2,NaN,"-","-"
"22-Aug-2018",0,NaN,"-","-"
"23-Aug-2018",0,NaN,"-","-"
"24-Aug-2018",2.37,14.19,13.646160624133948,8.4405642682465
"25-Aug-2018",13.73,NaN,"-","-"
"26-Aug-2018",0.01,NaN,"-","-"
"27-Aug-2018",3.45,NaN,"-","-"
"28-Aug-2018",9.56,NaN,"-","-"
"29-Aug-2018",2.15,NaN,"-","-"
"30-Aug-2018",4.84,NaN,"-","-"
"31-Aug-2018",10.95,NaN,"-","-"
"01-Sep-2018",3.04,NaN,"-","-"
"02-Sep-2018",0,NaN,"-","-"
"03-Sep-2018",0,NaN,"-","-"
"04-Sep-2018",0,NaN,"-","-"
"05-Sep-2018",0,NaN,"-","-"
"06-Sep-2018",0,NaN,"-","-"
"07-Sep-2018",0,NaN,"-","-"
"08-Sep-2018",0,NaN,"-","-"
"09-Sep-2018",0,NaN,"-","-"
"10-Sep-2018",0.14,NaN,"-","-"
"11-Sep-2018",0.74,NaN,"-","-"
"12-Sep-2018",0.33,NaN,"-","-"
"13-Sep-2018",0.7,NaN,"-","-"
"14-Sep-2018",5,NaN,"-","-"
"15-Sep-2018",18.43,NaN,"-","-"
"16-Sep-2018",3.73,NaN,"-","-"
"17-Sep-2018",22.01,NaN,"-","-"
"18-Sep-2018",2.63,NaN,"-","-"
"19-Sep-2018",0,NaN,"-","-"
"20-Sep-2018",0,NaN,"-","-"
"21-Sep-2018",10.9,NaN,"-","-"
"22-Sep-2018",0,NaN,"-","-"
"23-Sep-2018",0,NaN,"-","-"
"24-Sep-2018",8.64,NaN,"-","-"
"25-Sep-2018",20.89,NaN,"-","-"
"26-Sep-2018",4.44,NaN,"-","-"
"27-Sep-2018",11.19,NaN,"-","-"
"28-Sep-2018",2.25,NaN,"-","-"
"29-Sep-2018",2.65,NaN,"-","-"
"30-Sep-2018",0.05,NaN,"-","-"
"01-Oct-2018",0.27,NaN,"-","-"
"02-Oct-2018",0.27,NaN,"-","-"
"03-Oct-2018",0,NaN,"-","-"
"04-Oct-2018",5.6,NaN,"-","-"
"05-Oct-2018",12.31,NaN,"-","-"
"06-Oct-2018",3.3,NaN,"-","-"
"07-Oct-2018",5.27,NaN,"-","-"
"08-Oct-2018",0,NaN,"-","-"
"09-Oct-2018",10.39,NaN,"-","-"
"10-Oct-2018",0,NaN,"-","-"
"11-Oct-2018",0,NaN,"-","-"
"12-Oct-2018",0,NaN,"-","-"
"13-Oct-2018",0,NaN,"-","-"
"14-Oct-2018",0,NaN,"-","-"
"15-Oct-2018",21.93,NaN,"-","-"
"16-Oct-2018",0.91,NaN,"-","-"
"17-Oct-2018",0.75,NaN,"-","-"
"18-Oct-2018",17.65,NaN,"-","-"
"19-Oct-2018",0.39,NaN,"-","-"
"20-Oct-2018",0,NaN,"-","-"
"21-Oct-2018",0,NaN,"-","-"
"22-Oct-2018",0,NaN,"-","-"
"23-Oct-2018",0,NaN,"-","-"
"24-Oct-2018",0,NaN,"-","-"
"25-Oct-2018",0,NaN,"-","-"
"26-Oct-2018",0,NaN,"-","-"
"27-Oct-2018",0,NaN,"-","-"
"28-Oct-2018",0,NaN,"-","-"
"29-Oct-2018",0,NaN,"-","-"
"30-Oct-2018",0,NaN,"-","-"
"31-Oct-2018",0,NaN,"-","-"
"01-Nov-2018",0,NaN,"-","-"
"02-Nov-2018",0.06,NaN,"-","-"
"03-Nov-2018",0.51,NaN,"-","-"
"04-Nov-2018",1.15,13.39,9.87037080786656,10.757171790457258
"05-Nov-2018",0,NaN,"-","-"
"06-Nov-2018",0,NaN,"-","-"
"07-Nov-2018",0,NaN,"-","-"
"08-Nov-2018",0,NaN,"-","-"
"09-Nov-2018",0,NaN,"-","-"
"10-Nov-2018",0,NaN,"-","-"
"11-Nov-2018",0,NaN,"-","-"
"12-Nov-2018",0,NaN,"-","-"
"13-Nov-2018",0,NaN,"-","-"
"14-Nov-2018",0,NaN,"-","-"
"15-Nov-2018",0,NaN,"-","-"
"16-Nov-2018",0.18,NaN,"-","-"
"17-Nov-2018",0.13,NaN,"-","-"
"18-Nov-2018",0,NaN,"-","-"
"19-Nov-2018",0.99,NaN,"-","-"
"20-Nov-2018",0.01,NaN,"-","-"
"21-Nov-2018",0,NaN,"-","-"
"22-Nov-2018",0,NaN,"-","-"
"23-Nov-2018",0.71,NaN,"-","-"
"24-Nov-2018",3.56,NaN,"-","-"
"25-Nov-2018",0,NaN,"-","-"
"26-Nov-2018",0,NaN,"-","-"
"27-Nov-2018",0,NaN,"-","-"
"28-Nov-2018",0,NaN,"-","-"
"29-Nov-2018",0,NaN,"-","-"
"30-Nov-2018",0,NaN,"-","-"
"01-Dec-2018",0,NaN,"-","-"
"02-Dec-2018",0,NaN,"-","-"
"03-Dec-2018",0,NaN,"-","-"
"04-Dec-2018",0,NaN,"-","-"
"05-Dec-2018",5.6,NaN,"-","-"
"06-Dec-2018",0.2,NaN,"-","-"
"07-Dec-2018",0.03,NaN,"-","-"
"08-Dec-2018",0,NaN,"-","-"
"09-Dec-2018",0,NaN,"-","-"
"10-Dec-2018",0,NaN,"-","-"
"11-Dec-2018",0,NaN,"-","-"
"12-Dec-2018",0,NaN,"-","-"
"13-Dec-2018",0,NaN,"-","-"
"14-Dec-2018",0,NaN,"-","-"
"15-Dec-2018",0,NaN,"-","-"
"16-Dec-2018",0,NaN,"-","-"
"17-Dec-2018",0,NaN,"-","-"
"18-Dec-2018",0,NaN,"-","-"
"19-Dec-2018",0,NaN,"-","-"
"20-Dec-2018",0,NaN,"-","-"
"21-Dec-2018",0,NaN,"-","-"
"22-Dec-2018",0,NaN,"-","-"
"23-Dec-2018",0,NaN,"-","-"
"24-Dec-2018",0,NaN,"-","-"
"25-Dec-2018",0,NaN,"-","-"
"26-Dec-2018",0,NaN,"-","-"
"27-Dec-2018",0,NaN,"-","-"
"28-Dec-2018",0,NaN,"-","-"
"29-Dec-2018",2.23,NaN,"-","-"
"30-Dec-2018",0,NaN,"-","-"
"31-Dec-2018",0,NaN,"-","-"
"01-Jan-2019",0,13.02,0,13.02188032614948
"02-Jan-2019",0,10.38,0,10.37985039486572
"03-Jan-2019",0,15.41,0,15.412212681970194
"04-Jan-2019",0,13.18,13.1313010932194,8.011777573657493
"05-Jan-2019",0,NaN,"-","-"
"06-Jan-2019",0,NaN,"-","-"
